"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"Ung"	75.3926050918536	-2.3327984025004	0.243532206545033	8.7382001601147e-23	3.15611941376346e-21
"Acacb"	11.7641278659716	3.9669239081996	0.940643823965124	5.56761127078874e-06	3.39797029633913e-05
"Myo1h"	235.568567888783	0.317166853845296	0.145137104705025	0.0221474360499833	0.0517502041913535
"Kctd10"	694.524402550971	0.406529750562217	0.0991585391406224	2.79435126524363e-05	0.00014905538288446
"Ube3b"	727.653048290767	-0.10121935588816	0.099961245551793	0.301108510440866	0.424407503400083
"Mmab"	73.6246934986704	-1.53203559477598	0.254018172370289	1.89766387460949e-10	2.37644762984887e-09
"Mvk"	141.187326555896	-1.71568042773305	0.172288206383703	2.68665859960376e-24	1.09052751919154e-22
"Trpv4"	41.8290313522423	0.914695030434378	0.399075627172681	0.00371515120499582	0.0114324725167453
"Gltp"	1980.26483972494	-0.279711665125682	0.0762236869916572	0.000203439173071177	0.000890507794210224
"Tchp"	82.796062945312	-0.453258696626155	0.266893734840774	0.0496645375299163	0.101856844367752
"Git2"	1235.65288952305	0.302576102233566	0.0889285703000279	0.000541070424959209	0.00214117191381258
"4930515G01Rik"	13.435713714758	-0.747195035332016	0.578312196850979	0.0394755631548989	0.084291007097284
"Ankrd13a"	1919.17456620765	-0.141768857739533	0.0901746650408053	0.109286466703882	0.192949014536846
"1500011B03Rik"	27.0127207787541	0.383460823669839	0.345193194786803	0.150034178944553	0.247843135422573
"2610524H06Rik"	16.0572317174835	-0.36482548231003	0.375351213338136	0.18665787670791	0.294679295170679
"Oasl2"	7.51566577460639	-2.44751927053226	0.870745979279943	0.000335607368048385	0.00139320643112554
"Oasl1"	15.7498780368622	1.07408027733006	0.702936607288816	0.01083344877995	0.0285118172547647
"2210016L21Rik"	149.518419064508	-0.192508988580648	0.175039190965648	0.240409477630799	0.356597651895041
"Sppl3"	675.100583781383	0.201030247084145	0.119376295191787	0.082873743027373	0.154261708887464
"Rpl37rt"	38.7970266095623	-0.111305929756211	0.278275272826787	0.63224209827113	0.733361831488221
"Acads"	673.4147574778	0.15263227743461	0.101270813979178	0.124035351424794	0.212646286312337
"Unc119b"	242.61973282787	0.407684273085194	0.149526435902041	0.00419592263202014	0.0127063555895476
"Mlec"	2910.01338739746	-0.570420621006359	0.103105466583281	1.61369666223349e-08	1.56902855690627e-07
"Pop5"	121.641293482492	-0.833575034482262	0.22724909553777	6.77015365453201e-05	0.000332965486713834
"Rnf10"	1846.6869190345	0.147663643376933	0.0847129705933069	0.0771835537793602	0.145512963524462
"Coq5"	311.692726436228	-0.0167023480436761	0.127051684325955	0.891351248910823	0.927852891685564
"Dynll1"	820.467221898903	-0.349982616615084	0.146339660150174	0.0122901110928671	0.031668956153446
"Srsf9"	634.511481313741	-0.344924961804715	0.115371358288116	0.00210435012989696	0.00698946195545182
"Gatc"	198.383942467434	-0.165562403736297	0.139215132194125	0.2155650492046	0.328198942501788
"Triap1"	265.066403986568	0.256752030127376	0.131005511479629	0.0421506613303041	0.0890313490161234
"Cox6a1"	1289.43813623506	-0.338482888144596	0.0880785698291139	9.38465527055267e-05	0.000444415564034394
"Sirt4"	48.4789977355297	-0.277652130225903	0.277028682401006	0.234816963016514	0.350171412308042
"Pxn"	1474.29680024137	-0.107938216037853	0.080978102793389	0.176631911027006	0.282196855101445
"Rplp0"	5470.14381995454	-0.258096931623164	0.0699355471027127	0.000191319081914367	0.000841198686849069
"Gcn1"	926.384314810443	0.218330133731018	0.122425511672644	0.0656927721283616	0.127671041865516
"Rab35"	819.667350051437	0.138582444662448	0.100586003847614	0.159981207025463	0.260941410004792
"Bicdl1"	28.2176690193142	-0.644821164441721	0.356329980343044	0.0233531798796909	0.0541421138606942
"Cit"	205.384945799808	-2.44466660492471	0.224765095659244	1.4521019017977e-28	7.19634686681604e-27
"Prkab1"	288.164137449806	0.365917367663586	0.158551973746411	0.0147405495085791	0.0368254525237772
"Suds3"	565.539871086086	-0.19711055188825	0.140274609548755	0.143061884522417	0.2387352199822
"Taok3"	1327.04335907384	0.165561670534343	0.115399425744437	0.140176335076576	0.234870216261185
"Pebp1"	219.715550898316	-0.439539745888282	0.169492101502135	0.00592709277567209	0.0170876681465036
"Vsig10"	46.0366573051665	-0.390779194669394	0.282532621724377	0.10129960839098	0.1813267244697
"Wsb2"	898.739675401851	0.171736598980864	0.100664420022319	0.0821690027894744	0.153195227422896
"Rfc5"	175.130016418733	-1.80900256343532	0.149928785336801	1.69325306833092e-34	1.1639749318107e-32
"Gm15728"	6.4924411681296	1.22468762811803	1.2794575034795	0.0144280607925956	0.0361719971164955
"Ksr2"	13.873374201488	0.82986292854	0.636318197111087	0.0276629199580985	0.0624797905995844
"Fbxo21"	113.385364709974	0.223864803444362	0.201883514587907	0.226619004325333	0.341129101636886
"Fbxw8"	534.87190860158	-0.151966470432134	0.100686342772524	0.123134701376116	0.211783735780874
"Rnft2"	19.4612465467029	-0.775610655611635	0.395600984680331	0.0122744966558556	0.0316350966018483
"Spring1"	124.621492724002	0.188810020887421	0.22817569243819	0.354662357486268	0.481647679534724
"Med13l"	659.247036097174	0.446342693511666	0.237470847733169	0.0331721103001579	0.0728780873103571
"Rbm19"	255.537893003687	-0.428903996716792	0.148592185421026	0.00251149776743261	0.00814612137351428
"Gm10390"	26.9766210176449	-0.257431707021257	0.321297664820912	0.311421570641277	0.435411285097799
"Sdsl"	4.5473485318377	-0.155781415233089	0.45252156443077	0.512642162845739	0.631955523924568
"Plbd2"	870.050384514799	0.145230979223591	0.0930604834400897	0.113601080434279	0.198790562745267
"Slc8b1"	1024.98973630883	-0.206716282109042	0.104742494342909	0.0434125998456077	0.0912049789066612
"Tpcn1"	48.2091658976465	0.207235543159896	0.25484843726876	0.348119058384779	0.474829345050969
"Rita1"	29.9448031858336	0.0847141837244966	0.305599525393876	0.731342146681272	0.812834399904764
"Ddx54"	888.073675406462	0.308207071934173	0.100845263507337	0.00179616663109759	0.00611442666272997
"Dtx1"	3.76588169848356	0.00166896328410144	0.472098106122977	0.98992735921404	0.992878193827323
"Oas2"	16.1903382771575	-2.07416740617218	0.602136009506657	4.52200688192054e-05	0.000230996324379689
"Oas3"	14.7753584482543	-1.93346893999958	0.560654891611009	4.86740820838464e-05	0.000247159179318531
"Oas1c"	52.8011985187678	-0.310524477995593	0.30675773543461	0.214092751808856	0.326540608926164
"Oas1b"	21.3135075087317	-0.25518994031411	0.338212384635031	0.326711314212431	0.452336855822431
"Oas1a"	97.1557657760305	-0.495416883773647	0.213757985751753	0.0109252229207613	0.0286965938542661
"Rph3a"	5.71600327629769	-0.183803983244259	0.480655228528885	0.416290154875547	0.542025042794169
"Ptpn11"	1095.03781948978	0.0682585041392842	0.0833863326516242	0.407370931634238	0.534274769912337
"Rpl6"	2218.56472827456	-0.223762632797891	0.0762048148184955	0.00293435764813979	0.00931910007181206
"Hectd4"	822.929141158014	-0.100168735948246	0.1121081362796	0.358669258244403	0.485233852069933
"Trafd1"	1058.00738628289	0.428824751300545	0.102839761882782	1.97480953377901e-05	0.000108060265670796
"Gm42020"	25.1787966707759	0.599896313089709	0.388580078756271	0.0410582801157671	0.0870065252206665
"Naa25"	498.641716056046	0.0926956130220693	0.180481921720828	0.584116483670523	0.693465624403604
"Erp29"	1400.40464242215	-0.398829143286224	0.101632207192027	6.1363076890068e-05	0.000305495827378065
"Adam1a"	21.1547903513678	0.045658387717841	0.357001013859342	0.860352877402399	0.906717039053725
"Mapkapk5"	403.108834522351	0.0245850298471326	0.115599329837954	0.829418505531142	0.884800942366876
"Aldh2"	1343.96085045906	-0.374115730273266	0.0783494180496219	1.32126225070597e-06	9.16142035657623e-06
"Acad12"	31.0476238734252	-0.320772023545023	0.333169962278247	0.217912099806039	0.33093921840784
"Acad10"	58.0274592688158	-0.151661792303698	0.220649335246592	0.444651545626109	0.569328526174187
"Brap"	916.225831359813	0.583962306435144	0.126474296253252	1.77318910726938e-06	1.20021153655619e-05
"Atxn2"	396.540509841568	0.104382855851207	0.130752902417521	0.412500122276287	0.539225511829599
"Sh2b3"	789.308911416594	0.447082060722771	0.155880542853704	0.00246427228074779	0.00801327196888129
"Pheta1"	55.8026695150066	0.217352524997727	0.261566880273984	0.333578318337176	0.459555261098926
"Ppp1cc"	67.6834100449541	-0.574899498039754	0.240912041008342	0.00749998177143947	0.0209420259909895
"Ppp1ccb"	7.91502837757953	0.224109221940458	0.443393546907331	0.389764515033387	0.51674917971971
"Hvcn1"	5576.72311458691	0.0477181212231725	0.0695038495132613	0.48920569688485	0.610569381066206
"Tctn1"	3433.53208330111	0.0387904748293362	0.0872852462397476	0.655391478030712	0.753767952425645
"Pptc7"	529.385962972138	0.299043202782211	0.14715097429247	0.0331730383346065	0.0728780873103571
"Rad9b"	127.852886258607	0.135688567271477	0.167807129794025	0.392133925198009	0.519083172955973
"Vps29"	808.823127488533	-0.212839599370107	0.0992697753898838	0.0286272286681667	0.0642943519675355
"Fam216a"	50.5838244917126	0.128371132484595	0.240378616339715	0.545713401625887	0.660122190462496
"Gpn3"	147.785671064752	-0.4044982315735	0.174664445793524	0.0135849839956623	0.0344501398985598
"Arpc3"	2016.19103656252	0.0161031085878057	0.083504265485351	0.844040709976423	0.895275215201085
"Anapc7"	243.722562593434	-0.358986406638271	0.157366148453609	0.0162313530544553	0.0399827345334493
"Atp2a2"	2864.69042992916	-0.172809708634771	0.0888240264489814	0.0478222574836325	0.0986536599202524
"Ift81"	68.4951512343686	-0.174283046716886	0.267779428704019	0.444790567507306	0.569436400024677
"P2rx7"	422.346869418479	-0.0909368705648646	0.139187254799526	0.495477362918513	0.615990563410961
"P2rx4"	607.141246357765	0.150633122245491	0.116041477682988	0.182552689038106	0.289343201911537
"Camkk2"	748.129463424319	-0.298466779029184	0.144424967567007	0.030847521127978	0.0685703068745353
"Anapc5"	1469.95393724233	-0.856475895365935	0.0796771538380604	1.7637609187072e-27	8.17081416905445e-26
"Rnf34"	237.76312955516	0.176688660186053	0.131261571613409	0.163442930772641	0.265335362221811
"Kdm2b"	146.7468670063	0.223158940251614	0.165838607847018	0.153830006101745	0.253006233344085
"A930024E05Rik"	3.78817111830259	-0.195789416516735	0.496235227982348	0.370034409378536	0.496928889645411
"Orai1"	383.565230448826	0.08273977191	0.111521953197049	0.447092667774029	0.57188143759091
"Morn3"	8.2479207125808	0.774217059538445	0.878930054554219	0.0355013840574711	0.0771318091009049
"Tmem120b"	131.667799962844	0.312875080112747	0.220418263096212	0.114159709156214	0.199377959468836
"Rhof"	438.586688842163	1.45665241740768	0.138727204471385	8.95552850235715e-27	4.01773289232065e-25
"Setd1b"	821.358527132474	-0.123140328359129	0.121136363019183	0.294068695287666	0.417541625535602
"Psmd9"	235.265870312525	-0.217311428799087	0.147199657756949	0.122186077717896	0.21054867785728
"Bcl7a"	11.243105158935	-1.18637890608139	0.583723271496886	0.00486131892959144	0.0143981523821534
"Mlxip"	1238.83449312857	0.913071023244234	0.181278958880213	1.00834808418056e-07	8.61238383722957e-07
"B3gnt4"	14.9540130837506	0.0876295670357054	0.385880275723444	0.733222289411701	0.814083031644495
"Diablo"	324.706043037534	-0.290426944576292	0.123762393021749	0.0153300001524356	0.0380610476612625
"Vps33a"	625.281730477656	-0.311824702242642	0.125164411254055	0.0100641831389053	0.0268028839021128
"Clip1"	585.958086529304	-0.140218578290842	0.126037170442822	0.250238220651763	0.368102380263857
"Zcchc8"	618.037388241952	-0.0781781109853041	0.0997317650311412	0.423654149233744	0.548763241019415
"Rsrc2"	532.109411080547	-0.0453657605843759	0.131976275381139	0.720408407803149	0.805874182167197
"Kntc1"	301.746271488611	-3.05509185496371	0.195211413266735	2.68044032363671e-56	5.19274393606349e-54
"Hcar2"	1084.00754444475	1.78407670953503	0.16523373616242	3.08168868248922e-28	1.51547967285797e-26
"Denr"	421.117749356089	0.103212298159239	0.1190488554459	0.373131420866853	0.500509688124588
"Ccdc62"	12.40024423504	-0.127275214169386	0.368916377529721	0.621549663570649	0.724466511238904
"Hip1r"	411.64482490545	1.16872695382742	0.184327516094803	3.28843727269198e-11	4.48251161712577e-10
"Vps37b"	53.7238126206045	1.14951192338541	0.338749714815027	9.09098717551261e-05	0.000432752650879018
"Abcb9"	6.93633661923988	0.102377354173633	0.430749043519221	0.671022163276372	0.766665603523921
"Ogfod2"	132.403806918833	-0.00606514892898019	0.163506239807298	0.96719360861944	0.978215489737139
"Arl6ip4"	232.636393863188	-0.25522894912041	0.138532567910707	0.054974959659654	0.110468306491959
"Pitpnm2"	49.046459602499	1.93093839173287	0.43206543675764	5.11409119041041e-07	3.80609836790381e-06
"Mphosph9"	156.81367829596	-0.848457583343017	0.170693728294961	1.85826959614417e-07	1.50473939558578e-06
"2810006K23Rik"	91.8168677699943	-1.43187720811475	0.239938432599989	3.0437867507801e-10	3.70999593855809e-09
"Sbno1"	1400.82586205964	-0.215193850843617	0.078391999376494	0.00542113063996928	0.0158252457448966
"Kmt5a"	1656.12026563397	-0.306723794413911	0.0783926034999296	7.37482620198649e-05	0.000359080456277986
"Rilpl2"	296.45956371506	0.590796055834205	0.138978889218222	9.64814489111231e-06	5.64065754813727e-05
"Snrnp35"	74.5435851591376	-0.341082794419499	0.207490204674994	0.0713559919563037	0.136580495981033
"Rilpl1"	9.00686519455502	1.35843967340938	0.857040344543984	0.00872319547069322	0.0237308036783582
"Tmed2"	321.147018266955	-0.322760639688344	0.127794849016774	0.00901743371649135	0.0244169647393177
"Ddx55"	194.783110238359	-0.0655329168425615	0.18056483233086	0.696397101842513	0.787767260387363
"Eif2b1"	244.485885149125	-0.395730628138553	0.144665713899617	0.00424932807108285	0.012832288312911
"Gtf2h3"	48.6347373070901	-0.623137248106819	0.289924832230543	0.011946859824483	0.030940358459761
"Atp6v0a2"	752.113818734448	0.0734631683092455	0.0941076318160171	0.428391643266628	0.553386093231673
"Zfp664"	334.573228979815	-0.224176165131504	0.141752660414155	0.0989102345041509	0.177971609677747
"Rflna"	6.19684208143474	0.85762601739106	0.934359590306464	0.0307265449470395	0.0683251484683211
"Ncor2"	4150.81817096924	1.15517816793767	0.18438138361895	5.21735714755498e-11	6.92003407558486e-10
"Scarb1"	1758.45811779381	-0.70419778366186	0.0830815826742726	9.23291165059977e-18	2.38971676851353e-16
"Ubc"	2268.13646956846	0.539844657811798	0.145315420347726	9.98032675212168e-05	0.000469602419860147
"Dhx37"	343.999050529829	-0.134319706944273	0.170924414498459	0.403016822954942	0.530032205132882
"Bri3bp"	300.897239111178	0.574289234131696	0.134378407496391	9.14722043580574e-06	5.37483274320828e-05
"Aacs"	375.173487983162	-1.67639531900587	0.164956144557866	3.55969717720066e-25	1.49227174123566e-23
"Tmem132b"	2.81916581232608	0.135485154563708	0.519936338196584	0.286137372660575	0.408594197770618
"Slc15a4"	658.88376888878	0.0328280524062253	0.16900930100843	0.838489493293377	0.891701460637871
"Stx2"	188.860311020449	-0.443074581355364	0.169346184609636	0.00549486975523919	0.0160112590452343
"Ran"	1232.86214735818	-1.18400675094435	0.123675259415362	1.85577893425688e-22	6.60946781431990e-21
"Sfswap"	455.585645326731	0.233347119169544	0.152563913974887	0.108159883161939	0.191356339575003
"Mmp17"	3.61871491210243	-0.0224133916535832	0.443568278607834	0.914049652113229	0.942351141099802
"Zfp11"	36.0565980679233	0.231988062310799	0.310082149469042	0.351125272486206	0.477910127103324
"Mrps17"	257.652869969507	-0.458306002720574	0.160122359243193	0.00253832062482559	0.00821852811066599
"Nipsnap2"	411.080316781594	-0.00285826635345718	0.124164863101024	0.980130864658788	0.986379632863224
"Psph"	86.3560318269145	-0.337851919659628	0.21212086352008	0.079289534580925	0.148694043583413
"Cct6a"	1582.58486773281	-0.345210049949686	0.132194520596745	0.00676398625160548	0.0191252384372021
"Sumf2"	119.910404376236	-0.928353517981389	0.173083251570229	1.96997844008975e-08	1.88816674175318e-07
"Chchd2"	619.614844725117	-0.672764612105857	0.122246900081385	1.49335194204178e-08	1.45867058295999e-07
"Zbed5"	9.36183250764614	0.225079997485984	0.473866466507422	0.359216388257244	0.485768454813021
"Nupr1l"	6.03026073373736	0.41740245138398	0.561598818269138	0.146314569378699	0.24302131515667
"Vkorc1l1"	877.707925117743	-0.0069865168056631	0.119307365443506	0.948783680761448	0.96516414529524
"Gusb"	3944.40430616031	0.0107562597564825	0.0786381402142177	0.896510993476666	0.931232825033723
"Asl"	316.513807145822	0.170672102236065	0.11822976783774	0.1371695402241	0.230617980447776
"Crcp"	221.384759263842	-0.014853300856491	0.133986008904864	0.907181639232716	0.938132839693428
"Tpst1"	79.4396144169351	-0.366671180646503	0.24170430551624	0.0859775054630059	0.158905519637177
"Kctd7"	99.4546771486532	-0.36977647374432	0.18986482289437	0.0353679075753359	0.0769071541255519
"Rabgef1"	472.718318338816	0.979656705727076	0.285087409038909	9.64993858242695e-05	0.000455628193186525
"Tmem248"	817.641366861569	0.000171123801557648	0.0939501531233597	0.998527086900573	0.998849084042554
"Sbds"	534.457718362464	0.842916144944806	0.127479160702437	1.00252065636443e-11	1.46326816350179e-10
"Tyw1"	199.472233501575	-0.867057526685837	0.198560277892892	3.3636622791594e-06	2.14395742279821e-05
"Castor2"	47.254554424925	-0.236295119977527	0.281813543839487	0.316919502881678	0.441697488973745
"Rcc1l"	128.472513780405	0.027015756737401	0.212672898869368	0.890856143813954	0.927653447509626
"Gtf2ird2"	124.045807060106	0.836784910809356	0.307776634361427	0.00141137887582998	0.00495357955156796
"Ncf1"	3604.82828048131	0.485500682800384	0.0835886060665027	3.81695087725749e-09	4.06019416943546e-08
"Gtf2i"	759.851751914293	-0.203035859379803	0.118902381655204	0.0780321825518648	0.1469179040065
"Gtf2ird1"	18.9963041435924	-1.4933245471258	0.496737264536213	0.00027919319616905	0.00118243266188058
"Clip2"	816.075719209717	0.798015152580025	0.119434158372611	6.80456643814089e-12	1.01048997070929e-10
"Rfc2"	347.083023829673	-1.64862914450953	0.127689861749164	4.52517357243553e-39	3.66195375298486e-37
"Lat2"	19.6910314090798	1.08057824566323	0.483018311120525	0.00341122889778904	0.0106302638769512
"Eif4h"	2306.63160359395	-0.183023622986457	0.0769331452422605	0.0159034445425869	0.0392712686912765
"Limk1"	105.996673900917	-0.132800168352702	0.186642145564881	0.443571059557015	0.568514391288692
"Mettl27"	16.2004665231385	-0.43338320110569	0.417129195023117	0.138291326288917	0.232259673969539
"Abhd11"	161.883250465092	-0.486947534150821	0.172356921955936	0.00266632534208456	0.00860465316100284
"Stx1a"	4.89333294084348	2.43579244650522	1.2910431808611	0.00516829278091208	0.0151772603345755
"Bud23"	323.99032852911	-0.216671396649779	0.12120116250197	0.0651655070918157	0.126761931184536
"Dnajc30"	108.015269469805	0.156069573990295	0.181109511244507	0.356300871491449	0.483039577736625
"Tbl2"	223.94830072341	-1.0069139731604	0.1892416854106	2.28292013264338e-08	2.16329531920032e-07
"Bcl7b"	334.140840337485	0.270306493228954	0.13604125211459	0.0386551444148658	0.082704932477991
"Baz1b"	1427.09068449572	-1.17317107504806	0.109734265947809	2.08024830397636e-27	9.60218585366126e-26
"Nsun5"	205.336181693159	-0.100973558872871	0.153332668763077	0.488478625563486	0.609958052140607
"Pom121"	764.042527523999	0.193841806606791	0.104794719211261	0.0585964408016797	0.116152079641272
"Hip1"	4772.55018874285	0.035013759656869	0.142615589065088	0.798930461224164	0.863128422240148
"Rhbdd2"	148.693982362663	-0.399603367419324	0.174514949010165	0.014644454314047	0.0366211603480158
"Por"	1044.68547006464	-0.317812829986188	0.144486884398836	0.0216059370615667	0.0507445832603218
"Tmem120a"	458.100107726939	-0.314394283552049	0.168555314878854	0.0477806708240111	0.0986011160706503
"Mdh2"	1648.45799859479	-0.408940984326252	0.0895040083210041	3.19960405961693e-06	2.04448463299661e-05
"Ywhag"	3843.38756996736	0.333458481944103	0.124268453222742	0.00550145782434686	0.016015856043283
"Ssc4d"	6.79449522246862	-0.493404494439025	0.605260879759398	0.109172539194944	0.192774490560219
"Dtx2"	139.32076633235	0.225159946208155	0.170659509670643	0.160463013700605	0.261460442611946
"Rasa4"	67.5546721229674	0.936892131337186	0.250575515665943	3.76999682585078e-05	0.000196267017163388
"Polr2j"	202.437308493703	-0.299237303908717	0.15107625579759	0.0376245355638161	0.0809468806526927
"Lrwd1"	193.412105810825	-0.542866017634389	0.212185127766094	0.00514761583972375	0.0151200128937992
"Alkbh4"	68.7637201951063	-0.235624261806688	0.216491118930505	0.227693245395487	0.342343113314523
"Orai2"	206.412254010933	0.0126898661214746	0.181451408804209	0.941900329646582	0.960837531104292
"Prkrip1"	122.588052704356	-0.0947635735339908	0.165878620011206	0.544649755534411	0.659209747658367
"Sh2b2"	338.441507054026	-0.0741060585051666	0.121631687630684	0.531434181646805	0.647690157900682
"Cux1"	799.050838562388	-0.48145801150931	0.101983921030082	1.41531316718024e-06	9.73666750070611e-06
"Ift22"	102.601359878113	-0.619287453890869	0.202221892712708	0.000912215541663174	0.00338467438064578
"4933404O12Rik"	40.8583338058973	-0.850235416507582	0.327497789107581	0.00225249321541415	0.00740750469451784
"Fis1"	664.516654853473	-0.274398108488123	0.113973705206325	0.0133272137744023	0.0338792383650105
"Cldn15"	6.73566279280718	0.67042245190539	0.870726898777392	0.0437989006155998	0.0917452069579062
"Znhit1"	718.962985015675	-0.202091350825875	0.124312700087288	0.0930393002214826	0.169509478809968
"Plod3"	3638.24952283418	0.225687594004952	0.0900425396137409	0.010730648150007	0.0283124364931882
"Ap1s1"	720.467343942533	-0.611289820689154	0.0988477885627733	2.82504144817971e-10	3.45655310587807e-09
"Serpine1"	4918.48697490389	1.84424488773862	0.49641479810867	9.90561378786861e-06	5.7753387091513e-05
"Trim56"	194.204267568978	0.00256056258358018	0.149215043902233	0.986682494313158	0.990813182886202
"Ufsp1"	9.18141412543942	0.0848387341123188	0.391918455870327	0.740556869275099	0.819176983896856
"Srrt"	1224.83260829674	-0.550706736660395	0.0934367952258413	2.05439355368751e-09	2.25859638671096e-08
"Trip6"	28.295238701148	-0.267699911267213	0.307245385098793	0.281773823771768	0.403701243941712
"Slc12a9"	262.539574430655	-0.0435159341262356	0.132037179761319	0.730842382023852	0.812498973702893
"Pop7"	116.672078955038	0.0373021102798652	0.170792773587844	0.817814582250939	0.87656779685309
"Gigyf1"	735.472201114476	0.182055435737798	0.159319111841655	0.228968311952498	0.343613713218855
"Gnb2"	3797.52076427567	-0.0357783212933978	0.0767725043478504	0.63690013909987	0.738028383046125
"Mospd3"	205.89234892771	0.119659480682506	0.166629435030609	0.44789739848191	0.572450074122132
"Fbxo24"	10.4968563062494	-0.124705640654855	0.420112581072522	0.616485667850962	0.720115635770363
"Gm36266"	19.456753542434	-0.550479745142327	0.434053913404307	0.0725009807999846	0.138378495373728
"Gm20605"	75.3607291573461	-0.0172567538606954	0.223262281425332	0.929983221985835	0.953473296151943
"Irs3"	31.6174957713891	0.280585871048626	0.384151723321331	0.299522103832098	0.422800452236586
"Agfg2"	516.811093026425	-0.606480937321273	0.114711219126097	5.75961756559471e-08	5.1211731706324e-07
"Tsc22d4"	729.322692176083	-0.0483789803420919	0.156412122952584	0.743167154450031	0.820493501148269
"Ppp1r35"	155.520398617905	-0.366323819020379	0.185466448295932	0.03369382709061	0.0737687111610514
"Mepce"	310.91189549268	-0.333641033684408	0.154207201565001	0.0229355540678423	0.0533771376613455
"Zcwpw1"	213.968548976039	-0.102685085674578	0.144357807871758	0.457161745024309	0.580463760862047
"Pilra"	1855.10978179226	0.35097846391789	0.101857666218123	0.000423236532366137	0.00171848278908651
"Pilrb1"	39.6771927085856	0.0397539466393916	0.275024760498912	0.865606806098134	0.910393075822221
"Pilrb2"	98.1743545789478	0.603881555962452	0.216433412291064	0.00219252094828516	0.00723633785358131
"Zkscan1"	261.805952218388	0.701148988586199	0.145798519154291	5.29333210791295e-07	3.92578563409368e-06
"Zscan21"	112.793709052488	-0.0376917288134688	0.224958154789935	0.85054604712031	0.899361706787982
"Zfp113"	75.6425420450177	0.258088419708825	0.270765472163611	0.261269661729872	0.380868076032168
"Cops6"	542.234292078218	-0.534637269143642	0.109081589147704	5.10800939933266e-07	3.80378614908954e-06
"Mcm7"	749.204194326255	-2.32429620432404	0.0999549601086585	1.23495084198364e-120	3.9475203664007e-117
"Ap4m1"	252.786800656264	-0.192485401546294	0.14754866326793	0.172708156454745	0.277592267558814
"Taf6"	413.846539111396	-0.697547183819573	0.116835354153101	9.03528612213667e-10	1.04737233325149e-08
"Cnpy4"	195.56343497637	-0.441730116645574	0.168292028237343	0.00533496255175851	0.0156022029246991
"Mblac1"	22.7726242012661	0.310985253450856	0.372684493497331	0.250526968967385	0.368442353947204
"Lamtor4"	317.00503475538	-0.484546586120276	0.120502447423771	3.42639358982402e-05	0.000179991242561585
"Map11"	539.737418522117	-0.628534704066644	0.164838907053518	6.59229918570387e-05	0.000325818080357208
"6330418K02Rik"	21.1760558813827	-0.764650523889412	0.412787283317869	0.0156344706167608	0.0387182532066441
"Gal3st4"	18.8561986483173	-0.282525519394179	0.371414391339348	0.295007930477486	0.418364174698884
"Gpc2"	6.94552340583474	0.424168822736595	0.560077482939041	0.141328996388742	0.236398815780541
"Stag3"	15.8486365720922	1.61261686045125	0.61911192761261	0.000633929460275264	0.00245991565374189
"Zfp157"	75.464399861026	0.0281549227110914	0.213374619031326	0.885987463490715	0.924527520459665
"Zfp68"	241.415798648709	0.172653935508054	0.139880676295046	0.199089226166914	0.30862692116515
"A430033K04Rik"	45.1865539902871	-0.0540232803817085	0.283143154992074	0.816561465594919	0.875665092602251
"Fam20c"	87.8406413727901	1.6852195285303	0.365695627295809	2.85010404152657e-07	2.22747128820041e-06
"Prkar1b"	10.2350927112296	0.266058017995526	0.463362562749711	0.311311784598161	0.435305389093623
"Dnaaf5"	164.967367522519	-0.105383854693131	0.156928745812133	0.479350594391017	0.601195887495549
"Sun1"	564.063146485256	0.299468934281331	0.102935477445819	0.00292177431092321	0.00928836557420789
"Get4"	276.183571261288	-0.0983971844787379	0.123973143248181	0.413842385835721	0.540323572479887
"Adap1"	667.631827307345	-0.0428145244303964	0.102228852210447	0.66572260829807	0.762444398933995
"Cox19"	168.226476474527	-0.0362340454465175	0.195289784954404	0.839194042718543	0.892228091651363
"Cyp2w1"	7.08752975658029	1.98052503508696	0.984259305978305	0.00281626641292747	0.00900669893839185
"3110082I17Rik"	257.808961478613	0.513051812446668	0.205978095177767	0.00635742058309043	0.0181604065181846
"Gpr146"	720.273164957744	0.631027780851339	0.14434585626659	4.95261904731916e-06	3.04449618033436e-05
"C130050O18Rik"	831.545337329105	0.576758002831847	0.174545897733991	0.000425071762824817	0.00172538652681845
"Gper1"	13.3148179574724	1.682434945679	0.651668647908428	0.000670417289574484	0.00258386734228599
"Zfand2a"	1743.09396775529	1.00913682273694	0.161174094773872	6.7529242401359e-11	8.85568095737206e-10
"Micall2"	4.66502050387629	-0.206152623271805	0.472466750924195	0.395146780728027	0.521955091509694
"Ints1"	997.099217328869	-0.252937924843173	0.0888024627688215	0.00378964795878414	0.0116365206810105
"Mafk"	645.730687018783	1.11187417431647	0.148804700444187	1.23708535595829e-14	2.46760894871805e-13
"Psmg3"	87.3014817005455	-0.613049305449092	0.260369889133642	0.00754521035959935	0.0210456063825998
"Mad1l1"	168.603669544851	-1.07321275800758	0.174549580247538	1.53562406614649e-10	1.9363401686143e-09
"Nudt1"	41.0479685033457	-1.69612998266793	0.293050297906644	7.72256735056068e-10	9.01741973920264e-09
"Mrm2"	47.3269082576162	-0.742297055267781	0.293958657320496	0.00345977135703471	0.0107631719150963
"Snx8"	273.916112026345	-0.751771595176319	0.178730813826826	8.83947735188316e-06	5.2155771767964e-05
