SRR7457551,SRR7457552,SRR7457553,SRR7457554,SRR7457555,SRR7457556,SRR7457557,SRR7457558,SRR7457559
26,29,22,22,17,29,10,28,14
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3545,3022,3756,2900,4815,4522,2720,2405,3045
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,3,1,0,0,1,4,0
313,325,255,177,223,227,265,183,254
3,6,5,2,3,4,1,3,7
88,73,43,17,28,37,35,35,36
0,0,0,0,0,0,0,1,0
6,3,0,0,3,8,4,1,4
39,26,39,22,18,49,28,12,35
79,61,53,32,26,58,58,36,56
4,5,6,5,4,5,3,2,6
0,0,0,1,1,0,0,3,1
576,596,328,267,383,403,246,176,278
947,750,812,864,1264,1257,868,720,962
40,37,18,27,40,66,31,28,38
0,0,0,0,0,0,0,0,0
327,267,179,110,135,218,174,115,182
699,631,314,415,567,436,354,252,381
7849,6383,6456,4396,8295,8594,4461,4059,5449
344,330,42,50,62,33,46,34,41
26,15,29,29,35,24,18,15,14
1,0,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
556,551,382,252,390,407,257,198,334
1,1,2,3,3,3,2,1,1
1321,1310,1018,756,1069,1215,795,643,910
4,0,21,6,20,23,2,1,4
0,0,0,4,0,2,0,6,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,2,2,0,0,0
403,341,300,190,342,350,213,169,199
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0
3,0,0,0,0,0,0,0,0
201,184,52,70,93,71,73,61,82
922,859,471,540,517,565,602,396,665
1,0,1,0,0,0,0,2,0
632,508,1501,589,873,1375,241,221,283
0,0,0,0,0,0,0,0,0
882,846,749,598,775,749,639,512,683
3013,2720,2420,1897,2810,3071,1589,1437,2115
1212,1084,826,716,1014,1075,802,627,1017
23,14,10,28,31,18,17,8,18
0,0,1,0,0,0,0,1,0
0,0,0,2,0,0,0,0,0
24,16,6,9,5,15,4,5,5
40,43,31,29,40,42,17,14,26
4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,1,1
130,88,113,68,57,157,105,97,173
0,0,1,0,2,1,2,0,0
1485,1311,1399,1142,1593,1653,1054,896,1423
43,52,27,24,49,66,25,30,38
420,395,430,214,310,457,178,147,239
1,1,6,2,3,10,0,0,4
614,607,1411,416,822,1512,394,294,473
1,0,5,2,2,1,0,0,0
2144,1887,308,244,253,314,326,211,389
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,1,0
0,0,1,1,0,0,0,0,0
429,381,188,166,193,235,260,255,328
0,0,0,0,0,0,0,0,0
1,0,2,3,1,5,3,0,5
2382,2075,1428,1193,1702,1810,1648,1269,1842
1117,1006,804,661,953,973,719,557,812
54,30,55,29,42,38,49,37,49
661,513,428,541,818,605,390,266,468
670,624,357,320,482,436,420,304,457
1051,809,916,777,1001,1112,855,705,924
13,15,12,6,4,6,7,6,8
1576,1277,1208,839,1392,1472,894,627,1090
1414,1330,1193,1208,922,1236,1016,822,1238
885,837,616,519,716,755,583,473,674
30,18,35,12,26,48,14,11,19
3085,2849,1815,1474,2272,2199,1429,1116,1571
2,3,12,1,9,10,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3,2,1,4,2,1,3,3,2
0,0,0,0,0,0,0,0,0
2,0,0,2,0,1,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
123,107,61,49,53,76,35,52,85
186,193,73,105,119,115,118,102,164
300,295,212,211,358,272,164,163,253
41,41,13,19,17,14,20,10,27
12,13,15,11,26,27,8,10,16
4,1,3,1,1,6,7,2,3
881,887,315,346,519,420,480,413,573
501,390,263,272,387,378,387,306,391
89,69,36,36,60,42,59,33,51
2926,2571,1813,1614,2482,2261,1632,1312,1983
2701,2428,1144,967,1469,1440,1209,939,1343
905,941,585,517,623,722,456,371,452
1,0,0,0,0,0,0,0,0
231,179,44,51,58,44,40,23,59
0,0,0,0,0,0,0,0,0
960,850,666,634,830,832,801,625,729
1240,1123,684,577,811,867,660,544,798
294,174,309,254,405,390,260,240,276
587,489,213,214,317,274,301,203,332
0,0,0,0,0,0,0,0,0
1514,1108,789,807,1266,1018,981,818,1168
1277,1152,999,801,1143,1270,904,756,1107
1,0,4,1,0,1,0,2,2
87,98,39,38,46,34,12,22,62
6,5,6,2,3,2,1,3,1
170,166,101,64,127,134,88,67,88
33,41,5,10,12,5,8,7,11
0,0,0,0,0,0,0,0,0
2013,1813,1538,1412,1986,1766,1274,1061,1529
1084,994,630,639,762,825,612,528,809
16,20,40,41,47,44,29,28,45
119,112,106,73,112,97,65,62,72
266,247,272,189,277,292,195,134,210
1009,964,715,510,708,756,434,341,557
1,0,0,1,0,0,1,0,0
285,262,191,128,215,294,147,140,180
0,0,0,0,0,0,0,0,0
1582,1428,640,653,877,850,779,562,1049
4,5,3,1,4,7,5,3,2
1060,987,786,773,1085,1051,706,601,848
0,0,0,0,0,1,1,0,0
3,1,2,0,0,1,0,0,0
1108,989,953,690,936,1175,780,636,947
527,472,368,241,298,436,275,201,328
540,528,432,363,472,560,391,327,423
313,286,191,135,258,210,165,147,215
3171,3094,2398,2432,3253,2703,2486,2095,2731
403,383,402,275,333,498,213,170,280
619,643,512,437,633,622,480,360,542
203,214,135,115,189,219,136,108,171
630,661,549,426,474,625,490,344,514
610,455,501,446,606,538,568,405,655
302,276,284,181,293,346,190,150,215
0,0,0,2,0,0,0,0,0
663,558,569,492,659,679,604,514,730
5,6,2,0,4,1,2,0,1
0,0,0,1,0,0,0,1,0
16,20,10,8,9,11,16,7,9
8,10,5,9,9,10,15,11,9
1208,1140,768,769,1043,882,615,492,743
1,0,1,1,1,0,2,0,4
609,515,361,412,529,439,460,387,511
330,305,60,32,47,69,48,37,63
1976,1576,2049,1692,2190,2388,1704,1356,2219
1,5,1,4,6,10,4,2,0
3201,2443,3310,3265,4403,4090,3206,2666,4059
2212,1925,454,529,667,500,891,669,982
224,192,97,82,123,125,74,66,125
5209,5204,2469,2338,3077,2952,2317,1932,2865
1,0,0,0,0,0,0,0,1
230,168,240,182,304,301,139,149,204
26,27,25,38,31,35,41,40,36
282,234,191,153,164,244,185,159,215
17,6,27,24,25,30,10,18,10
3,4,0,1,4,1,1,1,1
520,466,286,284,387,341,261,201,277
0,0,1,0,1,0,0,1,0
513,517,230,168,212,242,282,178,290
555,540,324,248,349,410,255,210,305
1,5,4,1,3,3,0,0,0
8778,9589,7291,5280,7339,9449,5070,3887,5191
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,3,1,0,1,0
152,109,269,138,229,245,87,58,125
10,12,18,27,13,12,16,39,14
1444,1253,870,907,1064,1065,968,752,1179
0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,4,4,2,1,0,5,0
151,117,113,94,154,128,80,57,107
0,0,0,0,0,0,0,0,0
5,12,19,32,30,11,20,26,22
286,230,44,32,55,51,38,27,41
294,225,190,140,204,247,157,96,168
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
133,232,106,17,48,149,35,17,10
65,52,45,29,39,50,65,53,78
2031,2072,1638,1488,2154,2133,1329,1085,1430
413,300,273,243,367,387,219,159,285
121,108,55,37,83,63,51,32,67
0,1,0,0,1,0,0,0,0
0,0,0,1,1,4,0,0,0
521,335,467,324,552,584,375,288,453
0,0,1,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2990,2727,2383,2012,2713,2909,1863,1301,2108
6,2,2,3,5,5,0,1,4
0,0,1,0,0,0,0,1,0
485,458,234,169,264,280,236,201,309
278,302,42,42,40,39,50,31,47
0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
1,2,1,2,1,2,0,1,5
0,0,0,0,3,0,1,0,0
125,103,33,38,70,42,52,41,48
2,2,4,5,3,3,5,4,3
0,0,5,2,0,7,1,0,0
75,72,57,31,58,90,31,37,47
6,9,9,5,4,10,3,3,7
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
443,379,341,214,329,404,278,237,301
11132,8455,8147,6501,9659,10943,5742,4656,6341
783,626,597,452,715,842,418,303,413
567,584,367,247,352,482,212,191,279
2,4,3,1,2,7,1,2,2
19,32,12,10,12,10,3,2,6
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,3,4,0,0,0,0,0
6746,6368,4023,3568,4948,4930,4027,3061,4617
12,10,50,28,69,54,6,5,8
816,713,685,579,852,679,571,448,718
2293,2038,1334,1153,1560,1666,1507,1204,1853
1,0,2,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,2
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
602,549,2163,2151,3075,2518,1593,1684,1913
3,4,8,2,8,3,8,7,10
0,0,1,0,1,1,2,0,2
0,1,0,1,0,0,3,0,0
2,6,9,8,11,10,4,8,3
469,444,292,262,424,371,248,247,289
6,1,1,0,5,4,2,1,2
307,253,199,191,286,238,269,233,293
1500,1325,988,706,1139,1114,713,502,882
0,0,0,0,0,0,0,0,0
4,4,1,1,5,1,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
61,75,65,35,45,49,56,56,91
0,0,1,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
343,315,279,199,329,332,196,154,237
1017,971,114,91,111,109,146,96,159
0,2,4,3,0,3,0,0,1
63,42,29,44,45,35,47,25,56
204,199,96,93,86,109,104,96,152
78,72,42,17,26,28,34,39,52
123,112,125,77,112,121,75,42,98
0,2,3,6,7,4,1,2,2
45,41,86,45,71,92,44,22,50
12482,11768,9601,7625,11285,11751,6974,5982,8370
2658,1515,3679,3251,4324,4702,2325,2254,3063
850,652,623,479,704,871,471,368,573
651,539,537,406,590,650,384,307,540
18,7,12,12,17,14,10,3,10
1,2,2,1,0,0,3,3,1
2,2,13,2,2,1,2,9,3
421,374,338,281,328,337,283,248,344
7,5,5,5,9,10,7,5,3
0,0,0,0,0,0,0,0,0
0,0,4,1,2,1,0,2,0
1545,1435,962,836,1174,1269,968,858,1146
2650,2271,1724,1540,1971,2185,1746,1390,2082
0,0,0,0,0,0,0,0,0
11,10,14,8,23,14,15,10,13
2,2,8,0,1,2,1,0,0
11,7,4,15,14,8,8,12,11
0,0,0,0,0,0,0,0,0
98,89,107,44,94,76,67,48,83
0,0,2,0,1,0,0,1,0
0,0,0,1,3,4,0,2,1
1562,1385,746,845,810,798,954,744,1075
1732,1614,1031,892,1027,1305,1137,927,1402
4829,3790,4394,4887,7061,5665,5623,4200,6795
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
16,20,10,5,19,24,16,10,10
0,1,0,0,1,0,0,0,0
622,507,525,498,676,587,539,524,599
5417,4189,4451,4323,5624,4984,4496,3575,5378
27,34,16,10,23,31,13,11,22
1822,1852,1141,855,1296,1647,979,731,1159
1352,1341,432,451,520,571,427,342,460
905,815,604,617,798,742,619,495,797
803,738,569,395,506,588,356,218,422
1587,1363,1109,821,1051,1404,996,766,1167
90,73,51,67,72,56,100,72,97
5,6,8,6,2,6,2,1,9
7,6,3,3,1,3,3,1,0
0,1,0,0,1,3,1,0,2
2587,2966,3434,1373,2214,3986,1433,1174,2033
570,467,579,328,541,691,283,225,372
323,268,315,320,467,365,210,171,262
730,558,549,513,663,663,554,481,660
2,1,10,1,6,7,3,1,1
117,118,143,92,161,141,80,71,83
1336,1352,1588,1321,2194,2101,861,746,1093
10036,9042,8752,5981,13012,13533,5262,4439,6920
17,23,38,27,38,36,27,6,17
22,27,9,8,9,23,25,9,20
5191,4974,8434,3807,7148,9708,2850,1990,3152
0,0,10,4,12,7,0,0,3
28,25,20,5,6,13,8,8,12
0,0,0,0,0,0,0,0,0
45,33,26,18,48,34,22,14,33
0,0,0,0,0,0,0,0,0
16,17,19,11,18,15,8,8,7
85,87,96,61,97,117,80,40,65
0,0,2,0,0,0,3,2,0
15,28,30,30,29,19,19,15,32
14,18,13,16,5,18,2,14,9
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
221,201,234,156,275,309,125,115,174
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,1,2,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1210,926,559,493,601,690,1017,825,1419
1,1,0,0,0,0,1,1,1
1,0,0,0,1,0,0,1,1
71,63,23,27,21,21,52,50,60
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
169,156,104,71,123,114,77,63,106
16,11,13,7,10,15,7,1,6
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
111,72,114,100,106,145,88,69,91
598,564,79,75,64,78,69,65,90
322,310,266,156,243,298,159,138,249
0,4,10,10,18,4,5,2,2
1529,1236,2055,1570,2432,2432,1033,787,1184
2,8,20,8,23,34,5,8,11
4,7,17,24,48,33,9,12,11
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
413,339,376,260,375,388,244,173,263
31,27,13,18,17,13,21,15,25
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
150,119,104,54,106,83,51,74,89
1014,853,528,390,693,803,596,416,559
0,0,0,0,0,0,0,0,0
1,0,0,1,2,1,0,0,0
101,60,60,42,88,90,45,51,57
454,386,380,317,496,507,278,223,308
33,29,34,33,51,54,41,18,19
0,0,1,0,0,0,0,0,0
1693,1566,1050,933,1305,1315,917,755,1220
793,684,466,462,612,541,628,485,706
1051,907,729,643,921,909,674,529,822
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0
6026,4539,4580,3717,5594,5337,3780,2974,4575
31,33,17,9,14,20,26,20,23
579,463,305,286,445,476,306,236,400
13213,12584,8046,6089,8858,9636,5595,4548,6938
0,2,0,0,0,4,2,1,0
1364,1259,627,552,866,746,617,561,763
837,807,586,426,571,713,323,298,359
0,1,1,4,1,2,10,12,12
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
6,5,2,3,0,3,13,2,7
5,8,2,1,6,6,2,5,2
25,7,26,5,16,7,19,12,20
52,28,35,19,22,24,23,25,42
42,31,14,17,14,11,12,18,19
4,14,0,4,5,7,6,3,5
76,57,34,31,41,43,64,54,49
0,0,2,0,0,0,0,0,0
4,4,0,1,3,2,4,0,0
27,30,33,19,21,16,31,10,26
291,304,251,188,163,266,192,165,284
30,19,17,18,21,18,28,11,9
0,0,1,0,0,0,0,2,0
99,88,69,66,72,63,65,76,94
313,315,213,252,348,316,311,213,381
321,281,164,158,257,259,183,162,291
0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
738,692,366,434,612,567,525,398,565
31,41,14,14,26,32,16,14,23
270,292,56,161,159,101,169,132,246
1088,1094,884,653,1054,1107,620,494,709
47,55,62,48,86,54,44,34,51
183,176,106,81,94,123,141,85,121
0,0,0,0,0,0,0,1,0
451,325,189,232,293,293,283,230,347
577,611,471,331,476,614,297,195,390
2,1,4,5,6,3,6,4,5
0,0,0,0,0,0,0,0,0
2096,2000,1370,1309,1912,1701,1284,1229,1424
0,0,0,0,0,0,0,0,0
305,209,184,143,245,261,152,99,205
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
22,16,1,4,5,4,2,0,4
0,0,0,0,0,0,0,0,0
235,189,195,176,197,207,161,111,187
621,547,524,399,613,541,389,306,459
8,8,18,9,9,15,11,4,12
0,0,3,0,2,0,1,1,0
1288,1080,1102,795,1333,1354,806,598,884
718,617,607,439,608,593,442,358,478
288,214,154,130,156,196,109,108,184
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
793,746,749,616,863,799,517,448,591
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,2,0
506,450,482,383,552,627,302,239,403
113,101,206,136,234,234,94,60,109
0,0,0,0,0,0,1,0,0
2,1,1,4,0,2,1,2,0
0,0,15,20,0,2,2,29,1
195,190,96,97,148,155,116,99,134
0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
541,474,409,426,532,449,333,292,496
299,291,200,195,378,277,165,119,200
0,1,14,22,0,1,4,30,0
521,451,192,163,222,219,147,146,216
452,407,352,311,356,394,333,233,411
491,460,391,284,362,443,369,277,449
260,216,239,166,267,285,225,180,269
108,97,70,39,52,56,79,47,123
7,14,6,5,7,12,8,8,8
1,2,0,0,3,0,0,0,0
757,730,540,450,613,601,504,368,593
3761,3588,3062,2355,3599,3754,2043,1581,2499
588,506,488,373,530,575,500,330,555
90,59,64,58,78,105,52,52,95
470,299,501,304,462,602,317,205,385
0,0,0,0,1,0,0,0,0
95,67,58,73,93,70,73,64,126
824,748,529,477,548,639,517,437,614
0,0,0,1,0,0,0,0,0
3,1,3,0,0,1,1,1,5
29,22,42,31,44,46,32,31,28
1579,1330,686,735,886,787,997,694,1160
0,0,0,4,2,0,0,0,0
9,2,6,3,9,5,2,3,4
1,1,3,3,0,1,1,0,0
279,233,138,226,280,184,272,269,323
434,436,179,187,204,233,186,173,254
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,1,3,2,0,2,2,1
0,0,0,0,0,0,0,0,0
683,584,481,343,493,500,409,379,448
0,0,0,0,0,0,0,0,0
0,0,6,10,1,1,0,13,0
71,74,43,35,36,54,34,41,41
8,4,15,5,4,3,5,6,8
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,9,2,1,2,0,1,2
0,0,11,11,1,0,1,21,0
0,0,0,0,0,0,0,0,0
16,8,17,6,11,9,7,9,15
0,0,0,0,0,0,0,0,0
162,183,104,56,82,70,62,42,68
2587,2453,1998,1794,2298,2387,1569,1322,1807
0,0,0,0,0,0,0,0,0
101,60,51,110,135,78,95,93,101
25,31,23,26,37,25,27,23,19
154,134,123,128,192,162,155,156,192
4827,3924,3099,3983,5367,4002,4018,3363,4977
1694,1971,805,516,694,1038,601,564,767
8,3,3,3,4,5,1,2,6
0,0,0,0,0,0,0,0,0
0,0,4,0,4,1,0,0,0
895,833,861,291,459,1105,384,395,405
0,0,2,0,0,1,0,0,0
863,870,477,357,481,538,452,351,507
0,0,1,0,0,1,0,0,0
85,47,47,32,55,47,41,34,44
1,3,0,3,1,2,3,1,0
66,86,56,45,50,45,58,40,65
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
255,220,210,130,224,248,142,125,173
59,40,56,34,62,88,41,32,37
89,116,59,47,73,91,70,53,63
158,169,127,93,156,180,38,33,43
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,7,1,2,9,0,0,0
0,2,9,10,10,4,3,12,1
0,0,0,0,0,0,0,1,1
7,4,28,21,41,41,0,1,5
338,337,244,276,379,327,357,300,391
189,190,139,164,197,179,239,186,240
610,606,271,294,369,376,521,447,576
314,287,264,311,431,328,299,242,315
1500,1375,1242,1220,1772,1499,1107,872,1174
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,3,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
544,558,301,275,331,341,281,245,296
170,181,96,124,127,128,129,115,134
521,429,213,341,498,309,357,308,393
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
108,85,97,45,63,62,67,67,103
39,49,33,40,43,32,58,29,39
725,650,488,466,625,578,523,407,668
870,635,347,559,517,394,653,522,689
2873,2436,912,1099,1396,1111,1454,1128,1553
6,4,1,1,2,1,3,2,0
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1433,1142,873,821,1100,1035,781,655,873
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
0,0,2,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
893,781,79,121,115,97,177,135,188
0,0,0,0,0,0,0,0,0
6667,5501,7329,6430,9121,9517,6897,5886,7850
26,12,29,18,26,41,26,19,26
1,0,0,0,1,0,0,0,0
2155,1810,1519,1746,2115,1788,1647,1328,1868
6,7,15,4,12,15,9,15,5
1,1,0,0,2,0,2,1,1
0,0,0,0,0,0,0,0,0
747,650,339,490,659,468,538,494,689
0,3,6,4,4,1,0,7,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
101,93,120,74,154,164,85,69,68
3,3,5,2,13,7,4,3,3
655,545,271,257,324,291,254,278,310
0,0,0,0,0,0,0,0,0
67,46,26,36,25,32,37,43,39
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,1
0,0,0,1,0,0,0,0,0
252,225,170,180,218,196,195,128,179
0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0
1885,1739,1352,1352,1933,1669,1424,1213,1460
482,504,178,191,204,165,306,249,360
996,832,756,655,989,981,752,660,896
393,365,239,210,248,294,228,193,263
0,0,0,0,0,0,0,0,0
1787,1482,1590,2109,3194,2396,1622,1367,1712
0,0,9,5,0,0,0,10,1
0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0
449,445,276,216,258,339,262,217,330
24,14,11,13,7,10,15,5,9
1028,877,448,485,622,543,680,566,738
1,0,0,1,2,1,0,0,2
246,219,211,155,240,261,173,134,209
614,560,334,337,378,435,322,271,404
39,49,39,23,39,51,32,23,27
785,763,369,260,461,426,318,217,351
125,125,82,54,59,80,66,49,78
642,608,336,296,391,382,291,265,349
0,0,0,0,0,0,0,1,0
0,0,2,4,0,0,0,8,0
0,0,0,0,0,0,0,0,0
882,827,701,673,676,724,670,514,709
52,52,54,37,36,47,52,27,50
932,937,513,573,812,693,607,427,722
307,302,155,103,191,131,115,77,160
0,0,0,0,0,0,0,0,0
0,0,2,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1842,1515,1136,1235,1800,1494,1251,1022,1489
324,309,178,200,241,228,211,176,228
258,225,113,136,162,139,122,121,142
16,17,10,12,16,8,6,4,8
0,0,0,1,0,0,0,0,0
408,429,231,209,296,291,215,182,230
136,100,95,90,156,123,76,47,105
0,0,0,0,0,0,0,0,0
7286,6369,5479,4602,6685,6476,5029,4200,5978
0,0,0,0,1,2,0,0,0
1,0,2,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
775,750,304,251,295,357,227,185,257
2529,2446,329,271,277,304,398,255,398
76,57,24,28,45,38,29,24,51
0,0,0,1,1,0,0,7,0
1159,1009,896,708,1015,1030,750,634,915
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3,3,1,1,1,0,1,0,8
16,17,7,6,7,6,6,4,4
0,0,0,1,0,0,1,0,0
55,42,26,40,30,25,27,29,42
166,186,178,113,175,206,87,77,96
0,0,0,0,0,0,0,0,0
169,95,80,68,194,148,148,106,153
2,0,0,2,2,1,1,4,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
321,238,146,240,314,234,171,169,251
0,0,3,1,1,3,1,0,0
0,1,0,1,0,0,0,0,1
76,59,24,23,50,36,29,25,33
1,0,1,2,1,1,0,0,2
601,779,380,509,570,445,433,351,503
607,573,120,82,114,111,137,90,162
145,144,129,101,155,150,120,90,131
3,0,1,3,1,0,1,0,0
